id,kel_jabatan_id,nama,status_aktif
1312,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Perawatan dan Perbaikan Mesin,1
1313,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Perawatan Pesawat Udara,1
1314,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Perkapalan,1
1315,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Permesinan Kapal,1
1316,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Perminyakan Dan Gas Bumi,1
1317,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Pertambangan,1
1318,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Sipil,1
1319,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Sipil Bangunan Gedung,1
1320,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Sipil Infrastruktur Perkotaan,1
1321,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Sumberdaya Lahan dan Lingkungan,1
1322,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Survey dan Pemetaan,1
1323,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknik Telekomunikasi,1
1324,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknika,1
1325,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Budidaya Ikan,1
1326,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Budidaya Perikanan,1
1327,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Elektronika,1
1328,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Geomatika,1
1329,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Hasil Perikanan,1
1330,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Hasil Perkebunan,1
1331,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Industri,1
1332,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Industri Pangan,1
1333,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Informasi,1
1334,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Kimia,1
1335,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Konstruksi Bangunan Air,1
1336,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Konstruksi Jalan dan Jembatan,1
1337,A5EB03E23DD1F6A0E040640A040252AD,"Dosen D3 Teknologi Konstruksi Jalan, Jembatan, dan Bangunan Air",1
1338,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Listrik,1
1339,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Manufaktur,1
1340,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Mekanisasi Pertanian,1
1341,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Mesin,1
1342,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Multimedia dan Broadcasting,1
1343,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Otomotif,1
1344,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pangan,1
1345,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pembuatan Perkakas Presisi,1
1346,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pemeliharaan Pesawat Udara,1
1347,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Penangkapan Ikan,1
1348,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pengecoran Logam,1
1349,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pengolahan Hasil Perikanan,1
1350,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pengolahan Minyak Dan Gas,1
1351,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Perancangan Perkakas Presisi,1
1352,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pertambangan,1
1353,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Pulp dan Kertas,1
1354,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Sipil,1
1355,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Teknologi Telekomunikasi,1
1356,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Telekomunikasi,1
1357,A5EB03E23DD1F6A0E040640A040252AD,Dosen D3 Usaha Perjalanan Wisata,1
1358,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Bisnis,1
1359,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Bisnis Internasional,1
1360,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Bisnis Otomotif,1
1361,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Bisnis Terapan,1
1362,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Negara,1
1363,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Administrasi Perkantoran Digital,1
1364,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agribisnis,1
1365,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agribisnis Pangan,1
1366,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agribisnis Perikanan,1
1367,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agribisnis Perikanan dan Kelautan,1
1368,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agribisnis Peternakan,1
1369,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agroindustri,1
1370,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agroindustri Pangan,1
1371,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Agrowisata Bahari,1
1372,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi,1
1373,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Bisnis Digital,1
1374,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Keuangan,1
1375,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Keuangan Perusahaan,1
1376,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Keuangan Publik,1
1377,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Lembaga Keuangan Syariah,1
1378,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Manajemen,1
1379,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Manajemen Pemerintahan,1
1380,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Manajerial,1
1381,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Perpajakan,1
1382,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Akuntansi Sektor Publik,1
1383,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Analis Keuangan,1
1384,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Angklung dan Musik Bambu,1
1385,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Animasi,1
1386,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Arsitektur Bangunan Gedung,1
1387,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Bahasa Inggris,1
1388,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Bahasa Inggris Untuk Industri Pariwisata,1
1389,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Bahasa Inggris Untuk Komunikasi Bisnis Dan Profesional,1
1390,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Bioteknologi Perikanan,1
1391,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Bisnis Digital,1
1392,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 BroadBand Multimedia,1
1393,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Budidaya Perairan,1
1394,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Budidaya Tanaman Perkebunan,1
1395,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Grafis,1
1396,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Kawasan Binaan,1
1397,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Media,1
1398,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Mode,1
1399,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Mode Batik,1
1400,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Mode Kriya Batik,1
1401,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Desain Produk Kayu Dan Serat,1
1402,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Destinasi Pariwisata,1
1403,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Gizi Klinik,1
1989,A5EB03E23DD1F6A0E040640A040252AD,Dosen S2 Ilmu Material,1
1404,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Hubungan Masyarakat Dan Komunikasi Digital,1
1405,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Instrumentasi Dan Kontrol Industri,1
1406,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Jaringan Telekomunikasi Digital,1
1407,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Jasa Konstruksi,1
1408,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keamanan Sistem Informasi,1
1409,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keuangan,1
1410,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keuangan Daerah,1
1411,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keuangan Dan Perbankan,1
1412,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keuangan dan Perbankan Syariah,1
1413,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Keuangan Syariah,1
1414,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Kimia Terapan,1
1415,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Komputerisasi Akuntansi,1
1416,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Konstruksi Bangunan Gedung,1
1417,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Kosmetik dan Perawatan Kecantikan,1
1418,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Logistik Perdagangan Internasional,1
1419,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Agroindustri,1
1420,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Aset,1
1421,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Bisnis,1
1422,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Bisnis Internasional,1
1423,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Bisnis Pariwisata,1
1424,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Bisnis Unggas,1
1425,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Informasi Kesehatan,1
1426,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Informatika,1
1427,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Keuangan,1
1428,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Keuangan Sektor Publik,1
1429,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Konstruksi,1
1430,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Pelabuhan dan Logistik Maritim,1
1431,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Pemasaran,1
1432,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Pemasaran Internasional,1
1433,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Pemerintahan,1
1434,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Perkebunan,1
1435,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Perusahaan,1
1436,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Proyek Konstruksi,1
1437,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Proyek Kontruksi,1
1438,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Rekayasa Budidaya Laut,1
1439,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Rekayasa Konstruksi,1
1440,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Rekayasa Konstruksi Gedung,1
1441,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Rekayasa Pengolahan Hasil Perikanan,1
1442,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Rekayasa Perikanan Tangkap,1
1443,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Sumberdaya Perairan ,1
1444,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manajemen Teknologi Rekayasa,1
1445,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Manufaktur,1
1446,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Mesin Otomotif,1
1447,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Musik Film,1
1448,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Nautika,1
1449,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pariwisata,1
1450,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pemasaran Digital,1
1451,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Agribisnis,1
1452,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Arsip dan Rekaman Informasi,1
1453,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Hutan,1
1454,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Pelabuhan Perikanan,1
1455,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Perhotelan,1
1456,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Perkebunan,1
1457,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengelolaan Perkebunan Kopi,1
1458,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengembangan  Produk Agroindustri,1
1459,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengembangan Produk Agroindustri,1
1460,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengolahan dan Penyimpanan Hasil Perikanan,1
1461,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Pengolahan Hasil Perkebunan Terpadu,1
1462,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Penyajian Musik,1
1463,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Penyuluhan Pertanian Lahan Kering,1
1464,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perancangan Bangunan Gedung,1
1465,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perancangan Jalan dan Jembatan,1
1466,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perancangan Manufaktur,1
1467,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perbankan Dan Keuangan Digital,1
1468,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perbankan Syari ah,1
1469,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perencanaan Perumahan Dan Pemukiman,1
1470,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perhotelan,1
1471,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Perkeretaapian,1
1472,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Produksi dan Manajemen Industri Perkebunan,1
1473,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Produksi Film dan Televisi,1
1474,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Produksi Media,1
1475,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Promosi Kesehatan,1
1476,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Proses Manufaktur,1
1477,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Rekayasa Jalan Dan Jembatan,1
1478,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Rekayasa Kayu,1
1479,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Rekayasa Keamanan Siber,1
1480,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Rekayasa Perancangan Mekanik,1
1481,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Rekayasa Perangkat Lunak,1
1482,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Sains Data Terapan,1
1483,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Seni Kuliner dan Pengelolaan Jasa Makanan,1
1484,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Senjata Tradisional Keris,1
1485,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Sistem Informasi Bisnis,1
1486,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Sistem Informasi Kota Cerdas,1
1487,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Sistem Kelistrikan,1
1488,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Sistem Pembangkit Energi,1
1489,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Tari Minang,1
1490,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Tari Sunda,1
1491,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Tata Boga,1
1492,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Tata Rias dan Busana,1
1493,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Bangunan Rawa,1
1494,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Desain Dan Manufaktur,1
1495,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Elektro,1
1496,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Elektro Industri,1
1497,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Elektronika,1
1498,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Energi,1
1499,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Energi Terbarukan,1
1500,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Informatika,1
1501,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Informatika Multimedia,1
1502,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Instalasi Listrik,1
1503,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Jalan Jembatan,1
1504,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Kelistrikan Kapal,1
1505,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Keselamatan Dan Kesehatan Kerja,1
1506,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Kimia Produksi Bersih,1
1507,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Komputer,1
1508,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Komputer dan Jaringan,1
1509,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Konservasi Energi,1
1510,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik KontrukSi Gedung,1
1511,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Kontruksi Jalan dan Jembatan,1
1512,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Listrik,1
1513,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Manufaktur,1
1514,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Manufaktur Kapal,1
1515,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mekatronika,1
1516,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mesin,1
1517,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mesin dan Manufaktur,1
1518,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mesin Pertanian,1
1519,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mesin Produksi dan Perawatan,1
1520,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Mesin Produksi dan Perawatan (Kampus Kota Kediri),1
1521,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Multimedia,1
1522,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Multimedia dan Jaringan,1
1523,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Multimedia Digital,1
1524,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Otomasi,1
1525,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Otomasi Industri,1
1526,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Otomasi Listrik Industri,1
1527,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Otomotif Elektronik,1
1528,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Pembangkit Energi,1
1529,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Pendingin dan Tata Udara,1
1530,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Pengelasan,1
1531,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Pengendalian Pencemaran Lingkungan,1
1532,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Pengolahan Limbah,1
1533,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perancangan Dan Konstruksi Kapal,1
1534,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perancangan dan Konstruksi Mesin,1
1535,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perancangan Irigasi Dan Penanganan Pantai,1
1536,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perancangan Jalan Dan Jembatan,1
1537,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perawatan Dan Perbaikan Gedung,1
1538,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perencanaan Irigasi Dan Rawa,1
1539,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Permesinan Kapal,1
1540,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Perpipaan,1
1541,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Produksi Benih,1
1542,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Produksi Migas,1
1543,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Robotika,1
1544,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Sipil Bangunan Gedung,1
1545,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknik Telekomunikasi,1
1546,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Benih,1
1547,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Budi Daya Perikanan,1
1548,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Budi Daya Perikanan/Teknologi Akuakultur,1
1549,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Game,1
1550,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Industri Cetak kemasan,1
1551,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Industri Hortikultura,1
1552,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Informatika Multimedia Digital,1
1553,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Kelautan,1
1554,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Kimia Industri,1
1555,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Laboratorium Medis,1
1556,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Pakan Ternak,1
1557,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Pembangkit Tenaga Listrik,1
1558,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Pembenihan Ikan,1
1559,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Pengolahan Hasil Perikanan,1
1560,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Pengolahan Hasil Ternak,1
1561,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Perbenihan,1
1562,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Permainan,1
1563,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Produksi Tanaman Hortikultura,1
1564,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Produksi Tanaman Pangan,1
1565,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Produksi Tanaman Perkebunan,1
1566,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Produksi Ternak,1
1567,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa  Manufaktur,1
1568,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Arsitektur Perkapalan,1
1569,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Cetak Dan Grafis 3 Dimensi,1
1570,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Elektronika,1
1571,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Energi Terbarukan,1
1572,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Geomatika Dan Survei,1
1573,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Informatika Industri,1
1574,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Instalasi Listrik,1
1643,A5EB03E23DD1F6A0E040640A040252AD,Dosen S1 Agribisnis,1
1575,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Instrumentasi dan Kontrol,1
1576,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Internet,1
1577,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Jaringan Telekomunikasi,1
1578,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Keselamatan,1
1579,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Kimia Berkelanjutan,1
1580,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Kimia Industri,1
1581,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Komputer,1
1582,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Komputer Jaringan,1
1583,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Konstruksi Jalan dan Jembatan,1
1584,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Konstruksi Bangunan Air,1
1585,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Konstruksi Bangunan Gedung,1
1586,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Konstruksi Perkapalan,1
1587,A5EB03E23DD1F6A0E040640A040252AD,Dosen D4 Teknologi Rekayasa Kontruksi Jalan Dan Jembatan,1
