id;tk_pendidikan_id;nama;status
76C7CBFF264766B8E050640A290312A2;45;S-2 ILMU PETERNAKAN KONSENTRASI ILMU PRODUKSI TERNAK;1
76C7CBFF264866B8E050640A290312A2;45;S-2 ILMU PETERNAKAN KONSENTRASI NUTRISI DAN MAKANAN TERNAK;1
76C7CBFF264966B8E050640A290312A2;45;S-2 ILMU PETERNAKAN KONSENTRASI NUTRISI PAKAN UNGGAS;1
76C7CBFF264A66B8E050640A290312A2;45;S-2 ILMU PETERNAKAN KONSENTRASI PEMULIAN TERNAK;1
76C7CBFF264B66B8E050640A290312A2;45;S-2 ILMU PETERNAKAN KONSENTRASI TEKNOLOGI HASIL TERNAK;1
76C7CBFF264C66B8E050640A290312A2;45;S-2 ILMU POLITIK (S-1 HARUS LINIER);1
76C7CBFF264D66B8E050640A290312A2;45;S-2 ILMU PRODUKSI DAN TEKNOLOGI PETERNAKAN (BASIC S-1 PETERNAKAN);1
76C7CBFF264E66B8E050640A290312A2;45;S-2 ILMU PRODUKSI DAN TEKNOLOGI PETERNAKAN KONSENTRASI GENETIKA TERNAK;1
76C7CBFF264F66B8E050640A290312A2;45;S-2 ILMU SASTRA (BASIC S-1 PENDIDIKAN BAHASA PRANCIS);1
76C7CBFF265066B8E050640A290312A2;45;S-2 ILMU SASTRA KONSENSTRASI SASTRA JEPANG;1
76C7CBFF265166B8E050640A290312A2;45;S-2 ILMU SASTRA KONSENTRASI FILOLOGI (BASIC S-1 PENDIDIKAN BAHASA JAWA);1
76C7CBFF265266B8E050640A290312A2;45;S-2 ILMU SASTRA KONSENTRASI LINGUISTIK BAHASA JEPANG;1
76C7CBFF265466B8E050640A290312A2;45;S-2 ILMU SASTRA KONSENTRASI SASTRA INGGRIS;1
76C7CBFF265566B8E050640A290312A2;45;S-2 ILMU SEJARAH (BASIC S-1 ILMU SEJARAH);1
76C7CBFF265666B8E050640A290312A2;45;S-2 ILMU SEJARAH (S-1 HARUS LINIER);1
76C7CBFF265766B8E050640A290312A2;45;S-2 ILMU SUSASTRA (BASIC S-1 SASTRA JEPANG);1
76C7CBFF265866B8E050640A290312A2;45;S-2 ILMU TANAH ILMU LINGKUNGAN;1
76C7CBFF265966B8E050640A290312A2;45;S-2 ILMU TANAH KONSENTRASI KIMIA TANAH;1
76C7CBFF265A66B8E050640A290312A2;45;S-2 ILMU TANAH KONSENTRASI MIKROBIOLOGI TANAH;1
76C7CBFF265B66B8E050640A290312A2;45;S-2 ILMU TANAMAN KONSENTRASI BIOTEKNOLOGI PERTANIAN;1
76C7CBFF265C66B8E050640A290312A2;45;S-2 ILMU TANAMAN KONSENTRASI MIKOLOGI TANAMAN;1
76C7CBFF265D66B8E050640A290312A2;45;S-2 ILMU TEKNIK GEOMATIKA;1
76C7CBFF265E66B8E050640A290312A2;45;S-2 ILMU TEKNOLOGI HASIL HUTAN;1
76C7CBFF265F66B8E050640A290312A2;45;S-2 ILMU TERNAK KONSENTRASI AGRIBISNIS PETERNAKAN;1
76C7CBFF266066B8E050640A290312A2;45;S-2 ILMU TERNAK KONSENTRASI PEMULIAAN TERNAK;1
76C7CBFF266166B8E050640A290312A2;45;S-2 ILMU TERNAK KONSENTRASI TEKNOLOGI HASIL TERNAK;1
76C7CBFF266266B8E050640A290312A2;45;S-2 INDUSTRI MANAJEMEN;1
8ae483c681fb53e2018242d9c6b511f5;45;S-2 ELECTRICAL ENERGY CONVERSION SYSTEM;
76C7CBFF266466B8E050640A290312A2;45;S-2 INDUSTRIAL MANAGEMENT TERAPAN;1
76C7CBFF266566B8E050640A290312A2;45;S-2 INFORMATIKA KONSENTRASI SAINS KOMPUTER;1
76C7CBFF266666B8E050640A290312A2;45;S-2 INFORMATIQUE;1
76C7CBFF266766B8E050640A290312A2;45;S-2 INFORMATIQUE TERAPAN;1
76C7CBFF266866B8E050640A290312A2;45;S-2 INFRASTRUCTURE PLANNING;1
76C7CBFF266966B8E050640A290312A2;45;S-2 INOVASI MATERIAL;1
76C7CBFF266A66B8E050640A290312A2;45;S-2 INSTRUMENTASI KONSENTRASI TELEKOMUNIKASI;1
76C7CBFF266B66B8E050640A290312A2;45;S-2 INSTRUMENTASI TERAPAN;1
76C7CBFF266C66B8E050640A290312A2;45;S-2 INTERNASIONAL BISNIS MANAJEMEN;1
76C7CBFF266E66B8E050640A290312A2;45;S-2 INTERNATIONAL BUSINESS ADMINISTRASI;1
76C7CBFF266F66B8E050640A290312A2;45;S-2 INTRUMENTASI DAN KONTROL;1
76C7CBFF267066B8E050640A290312A2;45;S-2 KAJIAN BAHASA INGGRIS (BASIC S-1 BAHASA DAN SASTRA INGGRIS);1
76C7CBFF267166B8E050640A290312A2;45;S-2 KAJIAN BUDAYA KONSENTRASI KRIYA TEKSTIL;1
76C7CBFF267266B8E050640A290312A2;45;S-2 KAJIAN BUDAYA KONSENTRASI SENI RUPA PATUNG/GRAFIS/KERAMIK;1
76C7CBFF267366B8E050640A290312A2;45;S-2 KEBIJAKAN PUBLIK (BASIC S-1 KEBIJAKAN PENDIDIKAN);1
76C7CBFF267466B8E050640A290312A2;45;S-2 KEBIJAKAN SOSIAL;1
76C7CBFF267666B8E050640A290312A2;45;S-2 KEDOKERAN GIGI KONSENTRASI ILMU TEKNOLOGI DAN MATERIAL KEDOKTERAN GIGI;1
76C7CBFF267766B8E050640A290312A2;45;S-2 KEDOKTERAN BIOMEDIK;1
76C7CBFF267866B8E050640A290312A2;45;S-2 KEDOKTERAN DASAR DAN BIOMEDIS;1
76C7CBFF267966B8E050640A290312A2;45;S-2 KEDOKTERAN GIGI DASAR KONSENTRASI BIOLOGI ORAL (BASIC DOKTER GIGI);1
76C7CBFF267A66B8E050640A290312A2;45;S-2 KEILMUAN NUTRISI DAN MAKANAN TERNAK;1
76C7CBFF267B66B8E050640A290312A2;45;S-2 KEILMUAN PEMULIHAN TERNAK;1
76C7CBFF267C66B8E050640A290312A2;45;S-2 KEILMUAN REPRODUKSI TERNAK;1
76C7CBFF267D66B8E050640A290312A2;45;S-2 KEILMUAN SOSEK;1
76C7CBFF267E66B8E050640A290312A2;45;S-2 KEILMUAN TERNAK KONSENTRASI UNGGAS;1
76C7CBFF267F66B8E050640A290312A2;45;S-2 KEILMUAN TERNAK POTONG BESAR DAN KECIL;1
76C7CBFF268066B8E050640A290312A2;45;S-2 KEJURUTERAAN ELEKTRIK, ELEKTRONIK DAN SISTEM;1
76C7CBFF268166B8E050640A290312A2;45;S-2 KEJURUTERAAN ELEKTRIK, ELEKTRONIK DAN SISTEM TERAPAN;1
76C7CBFF27A666B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNIK SIPIL;1
76C7CBFF27A766B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN (BASIC PENDIDIKAN TEKNIK MESIN KONSENTRASI OTOMOTIF);1
76C7CBFF27A866B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN (BASIC S-1 PENDIDIKAN TEKNIK INFORMATIKA);1
76C7CBFF27A966B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN (BASIC S-1 PENDIDIKAN TEKNIK MESIN);1
76C7CBFF27AA66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN (BASIC S-1 PENDIDIKAN TEKNIK OTOMOTIF);1
76C7CBFF27AB66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN (BASIC S-1 PENDIDIKAN TEKNIK SIPIL DAN PERENCANAAN);1
76C7CBFF27AC66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI DIKLAT;1
76C7CBFF27AD66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI KEWIRAUSAHAAN;1
76C7CBFF27AF66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI PENDIDIKAN TATA BUSANA;1
76C7CBFF27B166B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI PENDIDIKAN TEKNIK ELEKTRO/ELEKTRONIKA;1
76C7CBFF27B466B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI PENDIDIKAN TEKNIK MESIN;1
76C7CBFF27B666B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI DAN KEJURUAN KONSENTRASI PENDIDIKAN TEKNOLOGI PERTANIAN;1
76C7CBFF27B966B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI INFORMASI DAN KOMUNIKASI;1
76C7CBFF27BA66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN (BASIC S-1 PENDIDIKAN TATA BOGA);1
76C7CBFF27BB66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN (BASIC S-1 PENDIDIKAN TATA BUSANA);1
76C7CBFF27BC66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN (BASIC S-1 PENDIDIKAN TATA RIAS);1
76C7CBFF27BD66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KONSENTRASI ELEKTRO;1
76C7CBFF27BE66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KONSENTRASI TATA BOGA DAN HOSPITALITY;1
76C7CBFF27BF66B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KONSENTRASI TATA BUSANA (BASIC S-1 PENDIDIKAN TATA BUSANA);1
76C7CBFF27C066B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KOSENTRASI PENDIDIKAN TEKNIK ELEKTRONIKA;1
76C7CBFF27C166B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KOSENTRASI PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER;1
76C7CBFF27C266B8E050640A290312A2;45;S-2 PENDIDIKAN TEKNOLOGI KEJURUAN KOSENTRASI PENDIDIKAN TEKNIK SIPIL;1
76C7CBFF27C366B8E050640A290312A2;45;S-2 PENELITIAN DAN EVALUASI PENDIDIKAN (BASIC S-1 PENDIDIKAN AKUNTANSI);1
76C7CBFF27C466B8E050640A290312A2;45;S-2 PENELITIAN DAN EVALUASI PENDIDIKAN (BASIC S-1 PENDIDIKAN GURU SEKOLAH DASAR);1
76C7CBFF27C666B8E050640A290312A2;45;S-2 PENGELOLAAN PESISIR DAN LAUT;1
76C7CBFF27C766B8E050640A290312A2;45;S-2 PENGELOLAAN POPULASI IKAN DAN SATWA LIAR;1
76C7CBFF27C966B8E050640A290312A2;45;S-2 PENGELOLAAN SUMBER DAYA PERAIRAN KONSENTRASI EKOLOGI PERAIRAN;1
76C7CBFF27CA66B8E050640A290312A2;45;S-2 PENGELOLAAN SUMBER DAYA PERAIRAN KONSENTRASI FISIOLOGI HEWAN AIR;0
76C7CBFF27CB66B8E050640A290312A2;45;S-2 PENGELOLAAN SUMBER DAYA PERAIRAN KONSENTRASI KONVERSI;1
76C7CBFF27CC66B8E050640A290312A2;45;S-2 PENGKAJIAN DAN PENCIPTAAN SENI KONSENTRASI PENYAJIAN MUSIK;1
76C7CBFF27CD66B8E050640A290312A2;45;S-2 PENGKAJIAN DESAIN DAN PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA;1
76C7CBFF27CE66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI KONSENTRASI DRAMA (BASIC S-1 SENI TEATER (DRAMA)/PENDIDIKAN DRAMA);1
76C7CBFF27CF66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI KONSENTRASI ESTETIKA;1
76C7CBFF27D066B8E050640A290312A2;45;S-2 PENGKAJIAN SENI KONSENTRASI SEJARAH SENI;1
76C7CBFF28FB66B8E050640A290312A2;45;SPESIALIS-I KEPERAWATAN JIWA;1
76C7CBFF28FD66B8E050640A290312A2;45;SPESIALIS-I KEPERAWATAN MATERNITAS;1
76C7CBFF290166B8E050640A290312A2;45;SPESIALIS-I KULIT KELAMIN (BASIC S-1 PENDIDIKAN KEDOKTERAN);1
76C7CBFF290366B8E050640A290312A2;45;SPESIALIS-I MIKROBILOLOGI KLINIK;1
76C7CBFF290466B8E050640A290312A2;45;SPESIALIS-I MIKROBIOLOGI KLINIK;1
76C7CBFF290666B8E050640A290312A2;45;SPESIALIS-I OBSTETRI GINEKOLOGI;1
76C7CBFF290866B8E050640A290312A2;45;SPESIALIS-I ORTOPEDI;1
76C7CBFF290A66B8E050640A290312A2;45;SPESIALIS-I PATOLOGI ANATOMIK;1
76C7CBFF290C66B8E050640A290312A2;45;SPESIALIS-I PEDODONSIA;1
76C7CBFF290F66B8E050640A290312A2;45;SPESIALIS-I PERIODONSIA KONSENTRASI JARINGAN GUSI DAN PENYANGGA GIGI;1
76C7CBFF291166B8E050640A290312A2;45;SPESIALIS-I PROSTODONSIA KONSENTRASI RESTORASI RONGGA MULUT;1
76C7CBFF291266B8E050640A290312A2;45;SPESIALIS-I PSIKIATRI;1
76C7CBFF291466B8E050640A290312A2;45;SPESIALIS-I PULMONOLOGI DAN KEDOKTERAN RESPIRASI;1
76C7CBFF291566B8E050640A290312A2;45;SPESIALIS-I PULMUNOLOGI DAN KEDOKTERAN RESPIRASI;1
76C7CBFF291A66B8E050640A290312A2;45;SPESIALIS-I SPESIALIS JIWA;1
76C7CBFF291B66B8E050640A290312A2;45;SPESIALIS-I SYARAF;1
76C7CBFF291C66B8E050640A290312A2;45;SPESIALIS-I TELINGA HIDUNG TENGGOROK;1
76C7CBFF291D66B8E050640A290312A2;45;SPESIALIS-I TELINGA HIDUNG TENGGOROK - BEDAH KEPALA DAN LEHER;1
76C7CBFF291F66B8E050640A290312A2;45;SPESIALIS-II ANAK;1
76C7CBFF292066B8E050640A290312A2;45;SPESIALIS-II BEDAH;1
76C7CBFF292166B8E050640A290312A2;45;SPESIALIS-II FORENSIK;1
76C7CBFF292266B8E050640A290312A2;45;SPESIALIS-II MATA;1
76C7CBFF292366B8E050640A290312A2;45;SPESIALIS-II OBSTETRI GINEKOLOGI;1
76C7CBFF292466B8E050640A290312A2;45;SPESIALIS-II PENYAKIT DALAM;1
76C7CBFF292566B8E050640A290312A2;45;SPESIALIS-II TELINGA HIDUNG TENGGOROK;1
76C7CBFF292666B8E050640A290312A2;50;S-3 ADMINISTRASI;1
76C7CBFF292966B8E050640A290312A2;50;S-3 AGRIBISNIS PERIKANAN;1
76C7CBFF292A66B8E050640A290312A2;50;S-3 AGRICULTURAL AND ENVIRONMENTAL ENGINEERING;1
76C7CBFF292B66B8E050640A290312A2;50;S-3 AKUNTANSI MANAJEMEN PEMERINTAHAN;1
76C7CBFF292C66B8E050640A290312A2;50;S-3 ANTROPOLOGI KONSENTRASI ANTROPOLOGI MEDIA (BASIC S-2 ILMU KOMUNIKASI DAN S-1 ILMU KOMUNIKASI);1
76C7CBFF292D66B8E050640A290312A2;50;S-3 ANTROPOLOGI KONSENTRASI ANTROPOLOGI PENDIDIKAN;1
76C7CBFF292E66B8E050640A290312A2;50;S-3 ARSITEKTUR BIDANG PERANCANGAN KOTA;1
76C7CBFF292F66B8E050640A290312A2;50;S-3 BIMBINGAN DAN KONSELING (BASIC S-1 BIMBINGAN KONSELING);1
76C7CBFF293066B8E050640A290312A2;50;S-3 BIOLOGI MOLEKULER PERIKANAN;1
76C7CBFF293166B8E050640A290312A2;50;S-3 BIOLOGICAL RESOURCES;1
76C7CBFF293266B8E050640A290312A2;50;S-3 BIOTEKNOLOGI KONSENTRASI BIOTEKNOLOGI PERTANIAN;1
76C7CBFF293366B8E050640A290312A2;50;S-3 BIOTEKNOLOGI PERTANIAN KONSENTRASI BIOTEKNOLOGI PERTANIAN;1
76C7CBFF293466B8E050640A290312A2;50;S-3 BIOTEKNOLOGI TANAMAN;1
76C7CBFF293566B8E050640A290312A2;50;S-3 BUDIDAYA PERAIRAN KONSENTRASI GENETIKA/REPRODUKSI IKAN;1
76C7CBFF293666B8E050640A290312A2;50;S-3 BUDIDAYA PERAIRAN KONSENTRASI KESEHATAN DAN PENYAKIT IKAN;1
76C7CBFF293766B8E050640A290312A2;50;S-3 BUDIDAYA PERAIRAN KONSENTRASI NUTRISI/PAKAN IKAN;1
76C7CBFF293866B8E050640A290312A2;50;S-3 CIVIL AND STRUCTURAL ENGINEERING;1
76C7CBFF293B66B8E050640A290312A2;50;S-3 EKONOMI SUMBER DAYA PERIKANAN;1
76C7CBFF293C66B8E050640A290312A2;50;S-3 ENGINEERING FOR ENVIRONMENT;1
76C7CBFF293D66B8E050640A290312A2;50;S-3 FARMASI (BASIC PROFESI APOTEKER);1
76C7CBFF293F66B8E050640A290312A2;50;S-3 FARMASI KONSENTRASI KIMIA FARMASI;1
76C7CBFF294066B8E050640A290312A2;50;S-3 FILSAFAT PENDIDIKAN;1
76C7CBFF294166B8E050640A290312A2;50;S-3 FISH CONSERVATION;1
76C7CBFF294266B8E050640A290312A2;50;S-3 FISIOLOGI HEWAN AIR;1
76C7CBFF294366B8E050640A290312A2;50;S-3 GEOGRAFI KONSENTRASI GEOGRAFI TEKNIK);1
76C7CBFF294466B8E050640A290312A2;50;S-3 HAMA TUMBUHAN;1
76C7CBFF294566B8E050640A290312A2;50;S-3 HUBUNGAN INTERNASIONAL (LULUSAN LUAR NEGERI);1
8ae483a66be51729016be54c1d683af0;45;S-2 COMMERCE;
0E7FA32615B98672E060640AF1083075;30;D-III TEKNOLOGI PENGOLAHAN MINYAK DAN GAS;1
76C7CBFF268266B8E050640A290312A2;45;S-2 KEMASAN;1
76C7CBFF268366B8E050640A290312A2;45;S-2 KEPERAWATAN (BASIC PROFESI NERS);1
76C7CBFF268466B8E050640A290312A2;45;S-2 KESEHATAN GIGI MASYARAKAT (BASIC DOKTER GIGI);1
76C7CBFF268566B8E050640A290312A2;45;S-2 KESEHATAN KERJA DENGAN (BASIC DOKTER UMUM);1
76C7CBFF268766B8E050640A290312A2;45;S-2 KESEHATAN KESELAMATAN KERJA (K3);1
76C7CBFF268866B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI ADMINISTRASI DAN KEBIJAKAN KSEHATAN;1
76C7CBFF268966B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI ADMINISTRASI KEBIJAKAN MASYARAKAT;1
76C7CBFF268A66B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI BIOSTATISTIK;1
76C7CBFF268C66B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI EPIDEMIOLOGI;1
76C7CBFF268E66B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI GIZI MASYARAKAT;1
76C7CBFF269066B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI KESEHATAN IBU DAN ANAK;1
76C7CBFF269366B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT KONSENTRASI KESELAMATAN DAN KESEHATAN KERJA (K3);1
76C7CBFF269566B8E050640A290312A2;45;S-2 KESEHATAN MASYARAKAT VETERINER (BASIC S-1 PROFESI DOKTER HEWAN);1
76C7CBFF269666B8E050640A290312A2;45;S-2 KESELAMATAN DAN KESEHATAN KERJA TERAPAN;1
76C7CBFF269766B8E050640A290312A2;45;S-2 KESELAMATAN MAKLUMAT;1
76C7CBFF269866B8E050640A290312A2;45;S-2 KESELAMATAN MAKLUMAT TERAPAN;1
76C7CBFF269966B8E050640A290312A2;45;S-2 KIMIA (BASIC S-1 KIMIA);0
76C7CBFF269C66B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA ANORGANIK;1
76C7CBFF269D66B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA FISIK;1
76C7CBFF269E66B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA FISIKA;1
76C7CBFF269F66B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA LINGKUNGAN;1
76C7CBFF26A066B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA MATERIAL;1
76C7CBFF26A266B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA PANGAN;1
76C7CBFF26A366B8E050640A290312A2;45;S-2 KIMIA KONSENTRASI KIMIA PERAIRAN;1
76C7CBFF26A666B8E050640A290312A2;45;S-2 KOMUNIKASI VISUAL DAN MULTIMEDIA;1
76C7CBFF26A766B8E050640A290312A2;45;S-2 KONTEMPORER;1
76C7CBFF26A866B8E050640A290312A2;45;S-2 KOSTUM;1
76C7CBFF26A966B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 BAHASA DAN SASTRA ARAB/PENDIDIKAN BAHASA ARAB);1
76C7CBFF26AA66B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 BAHASA DAN SASTRA INDONESIA);1
76C7CBFF26AB66B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 MANDARIN);1
76C7CBFF26AC66B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 PENDIDIKAN BAHASA DAN SASTRA INDONESIA);1
76C7CBFF26AD66B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 PENDIDIKAN BAHASA JERMAN);1
76C7CBFF26AE66B8E050640A290312A2;45;S-2 LINGUISTIK (BASIC S-1 PENDIDIKAN BAHASA PERANCIS);1
76C7CBFF26AF66B8E050640A290312A2;45;S-2 LINGUISTIK KONSENTRASI BAHASA JEPANG;1
76C7CBFF26B066B8E050640A290312A2;45;S-2 LINGUISTIK KONSENTRASI BAHASA JERMAN (BASIC S-1 PENDIDIKAN BAHASA JERMAN);1
76C7CBFF26B266B8E050640A290312A2;45;S-2 LINGUISTIK KONSENTRASI JEPANG;1
76C7CBFF26B366B8E050640A290312A2;45;S-2 LINGUISTIK KONSENTRASI PENERJEMAHAN;1
76C7CBFF26B566B8E050640A290312A2;45;S-2 LINGUISTIK TERAPAN (BASIC S-1 BAHASA DAN SASTRA INGGRIS);1
76C7CBFF26B666B8E050640A290312A2;45;S-2 LINGUISTIK TERAPAN KONSENTRASI BAHASA JEPANG;1
76C7CBFF26B766B8E050640A290312A2;45;S-2 LMU KEDOKTERAN DASAR DAN BIOMEDIS;1
76C7CBFF26B966B8E050640A290312A2;45;S-2 MANAGEMENT BUSINESS ADMINISTRATION;1
76C7CBFF26BA66B8E050640A290312A2;45;S-2 MANAGEMENT TRANSPORTASI;1
76C7CBFF26BB66B8E050640A290312A2;45;S-2 MANAJEMEN (BASIC S-1 MANAJEMEN);1
76C7CBFF26BC66B8E050640A290312A2;45;S-2 MANAJEMEN (BASIC S-1 MANAJEMEN/ADMINISTRASI BISNIS);1
76C7CBFF26BD66B8E050640A290312A2;45;S-2 MANAJEMEN (S-1 HARUS LINIER);1
76C7CBFF26C066B8E050640A290312A2;45;S-2 MANAJEMEN HUTAN KONSENTRASI EKONOMI SUMBER DAYA HUTAN;1
76C7CBFF26C166B8E050640A290312A2;45;S-2 MANAJEMEN HUTAN KONSENTRASI FORESTRY AND NATURAL RESOURCES;1
76C7CBFF26C266B8E050640A290312A2;45;S-2 MANAJEMEN KONSENTRASI AKUNTANSI;1
5A9BFD12E485D17AE050640A2A02A0EC;40;S-1 PENDIDIKAN DOKTER HEWAN;0
5A9BFD12E489D17AE050640A2A02A0EC;45;S-2 STRATEGI PERANG SEMESTA;0
76C7CBFF27D166B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA (BASIC S-1 PEDALANGAN);1
76C7CBFF27D266B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI DESAIN FASHION;1
76C7CBFF27D366B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI DESAIN INTERIOR;1
76C7CBFF27D466B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI DESAIN KOMUNIKASI VISUAL;1
76C7CBFF27D666B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI KRIYA TEKSTIL;1
76C7CBFF27D766B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI MUSIK BARAT;1
76C7CBFF27D866B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI PENGKAJIAN;1
76C7CBFF27D966B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI SENI KARAWITAN;1
76C7CBFF27DA66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI SENI MUSIK;1
76C7CBFF27DB66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI SENI TARI;1
76C7CBFF27DC66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI TEATER;1
76C7CBFF27DD66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI PERTUNJUKAN DAN SENI RUPA KONSENTRASI TV DAN FILM;1
76C7CBFF27DE66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI RUPA (BASIC S-1 DESAIN INTERIOR);1
76C7CBFF27DF66B8E050640A290312A2;45;S-2 PENGKAJIAN SENI RUPA (BASIC S-1 SENI MURNI GRAFIS);1
76C7CBFF27E066B8E050640A290312A2;45;S-2 PENGKAJIAN SENI RUPA (BASIC S-1 SENI MURNI PATUNG);1
76C7CBFF27E166B8E050640A290312A2;45;S-2 PENGKAJIAN SOSIAL;1
76C7CBFF27E266B8E050640A290312A2;45;S-2 PENGOLAHAN HASIL PERAIRAN;1
76C7CBFF27E366B8E050640A290312A2;45;S-2 PENYULUHAN PEMBANGUNAN (BASIC S-1 PENYULUHAN PERTANIAN);1
76C7CBFF27E466B8E050640A290312A2;45;S-2 PERAWATAN DAN PERBAIKAN GEDUNG;1
76C7CBFF27E566B8E050640A290312A2;45;S-2 PERBANKAN SYARIAH (BASIC S-1 MANAJEMEN/EKONOMI SYARIAH/ILMU EKONOMI/EKONOMI PEMBANGUNAN);1
76C7CBFF27E666B8E050640A290312A2;45;S-2 PERENCANAAN DAN PEMBANGUNAN WILAYAH;0
76C7CBFF27E866B8E050640A290312A2;45;S-2 PERENCANAAN REAL ESTATE;1
76C7CBFF27E966B8E050640A290312A2;45;S-2 PERENCANAAN WILAYAH DAN KOTA (BASIC S-1 TEKNIK SIPIL);1
76C7CBFF27EA66B8E050640A290312A2;45;S-2 PERIKANAN KONSENTRASI TEKNOLOGI PENANGKAPAN IKAN;1
76C7CBFF27EB66B8E050640A290312A2;45;S-2 PERIKLANAN;0
76C7CBFF27ED66B8E050640A290312A2;45;S-2 PERTANIAN KONSENTRASI ILMU TANAH;1
76C7CBFF27EE66B8E050640A290312A2;45;S-2 PETERNAKAN KONSENTASI NUTRISI TERNAK;1
76C7CBFF27F066B8E050640A290312A2;45;S-2 PETERNAKAN KONSENTRASI PRODUKSI TERNAK;1
76C7CBFF27F166B8E050640A290312A2;45;S-2 PETERNAKAN KONSENTRASI TEKNOLOGI PRODUKSI TERNAK;1
76C7CBFF27F266B8E050640A290312A2;45;S-2 PSIKOLOGI (DIUTAMAKAN PROFESI PSIKOLOG, MEMILIKI GELAR M.PSI KLINIS);1
