"id","pId","name","jenjang_id","kualifikasi_id","url","open","aktif","kelas_jab"
"3524251","3524","Penyusun Administrasi Akademik",\N,\N,\N,\N,"Y","7"
"3524250","3524","Penyusun Abstraksi",\N,\N,\N,\N,"Y","7"
"3524248","3524","Penyuluh Bahasa",\N,\N,\N,\N,"Y","7"
"3524249","3524","Penyunting Naskah Penerbitan Buku",\N,\N,\N,\N,"Y","0"
"3524247","3524","Penyiap Bahan Instrument Evaluasi Diri, Akreditasi Dan Sertifikasi",\N,\N,\N,\N,"Y","4"
"3524246","3524","Penulis Steno",\N,\N,\N,\N,"Y","2"
"3524245","3524","Pengolah Data Rancangan Naskah Soal",\N,\N,\N,\N,"Y","6"
"3524244","3524","Pengolah Data Program Beasiswa",\N,\N,\N,\N,"Y","6"
"3524243","3524","Pengolah Data Pengembangan Program Akademis",\N,\N,\N,\N,"Y","6"
"3524242","3524","Pengolah Data Monitoring dan Evaluasi  Penyaluran Beasiswa",\N,\N,\N,\N,"Y","6"
"3524241","3524","Pengolah Data Monitoring dan Evaluasi  Hasil Tes",\N,\N,\N,\N,"Y","6"
"3524240","3524","Pengolah Data Monitoring dan Evaluasi  Dana Riset",\N,\N,\N,\N,"Y","6"
"3524239","3524","Pengolah Data Monitoring dan Evaluasi  Dana Rehabilitasi Fasilitas Pendidikan",\N,\N,\N,\N,"Y","6"
"3524238","3524","Pengolah Data Manajemen Beasiswa",\N,\N,\N,\N,"Y","6"
"3524237","3524","Pengolah Data Kompetensi Tenaga Pengajar",\N,\N,\N,\N,"Y","6"
"3524236","3524","Pengolah Data Kebijakan Dana Pendidikan",\N,\N,\N,\N,"Y","6"
"3524234","3524","Pengolah Data Bimbingan Penilaian",\N,\N,\N,\N,"Y","6"
"3524235","3524","Pengolah Data Dana Rehabilitasi Fasilitas Pendidikan",\N,\N,\N,\N,"Y","6"
"3524233","3524","Pengolah Data Bimbingan Pengawasan",\N,\N,\N,\N,"Y","6"
"3524230","3524","Pengolah Bahan Registrasi Dan Sertifikasi",\N,\N,\N,\N,"Y","6"
"3524232","3524","Pengolah Data Beasiswa Dan Bantuan",\N,\N,\N,\N,"Y","6"
"3524231","3524","Pengolah Bakuan Kompetensi",\N,\N,\N,\N,"Y","6"
"3524229","3524","Pengkaji Bahasa dan Sastra",\N,\N,\N,\N,"Y","0"
"3524228","3524","Pengevaluasi Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524227","3524","Pengevaluasi Sistem Akreditasi Laboratorium Kalibrasi",\N,\N,\N,\N,"Y","7"
"3524226","3524","Pengevaluasi Kebijakan Publikasi Ilmiah",\N,\N,\N,\N,"Y","7"
"3524225","3524","Pengevaluasi Kebijakan Penelitian",\N,\N,\N,\N,"Y","7"
"3524224","3524","Pengevaluasi Akademik",\N,\N,\N,\N,"Y","7"
"3524223","3524","Pengembang Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524222","3524","Pengembang Sistem Ujian, Tes, Dan Pengukuran",\N,\N,\N,\N,"Y","6"
"3524221","3524","Pengembang Sistem Akreditasi Laboratorium Penguji",\N,\N,\N,\N,"Y","6"
"3524220","3524","Pengembang Sistem Akreditasi Laboratorium Kalibrasi",\N,\N,\N,\N,"Y","6"
"3524219","3524","Pengembang Sistem Akreditasi Lab Kalibrasi",\N,\N,\N,\N,"Y","6"
"3524218","3524","Pengembang Sistem Akreditasi Dan Sertifikasi Prolasto",\N,\N,\N,\N,"Y","6"
"3524217","3524","Pengembang Sistem Akreditasi Dan Sertifikasi Produk, Pelatihan Dan Personil",\N,\N,\N,\N,"Y","6"
"3524216","3524","Pengembang Sistem Akreditasi Dan Sertifikasi Lingkungan",\N,\N,\N,\N,"Y","6"
"3524215","3524","Pengembang Program Studi",\N,\N,\N,\N,"Y","6"
"3524213","3524","Pengembang Profesi Dosen",\N,\N,\N,\N,"Y","6"
"3524214","3524","Pengembang Program Penyuluhan",\N,\N,\N,\N,"Y","6"
"3524212","3524","Pengembang Potensi Siswa/ Santri/ Mahasiswa",\N,\N,\N,\N,"Y","6"
"3524210","3524","Pengembang Mutu Akademik",\N,\N,\N,\N,"Y","6"
"3524211","3524","Pengembang Perbukuan",\N,\N,\N,\N,"Y","6"
"3524208","3524","Pengembang Metode Penyuluhan",\N,\N,\N,\N,"Y","6"
"3524209","3524","Pengembang Model Penilaian Pendidikan",\N,\N,\N,\N,"Y","6"
"3524200","3524","Pengelola Supervisi Dan Fasilitasi Peningkatan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524201","3524","Pengelola Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524202","3524","Pengelola Tenaga Teknis SLTP",\N,\N,\N,\N,"Y","6"
"3524203","3524","Pengelola Tenaga Teknis TK/ SD",\N,\N,\N,\N,"Y","6"
"3524204","3524","Pengembang Dialog Dan Wawasan Multikultural",\N,\N,\N,\N,"Y","6"
"3524205","3524","Pengembang Fungsi Dan Peran Bahasa",\N,\N,\N,\N,"Y","6"
"3524206","3524","Pengembang Kurikulum",\N,\N,\N,\N,"Y","6"
"3524207","3524","Pengembang Kurikulum Dan Perbukuan Pendidikan Menengah",\N,\N,\N,\N,"Y","6"
"3524199","3524","Pengelola Sistem Pembelajaran",\N,\N,\N,\N,"Y","6"
"3524198","3524","Pengelola Sertifikasi",\N,\N,\N,\N,"Y","6"
"3524196","3524","Pengelola Rencana Penelitian Pengembangan",\N,\N,\N,\N,"Y","6"
"3524197","3524","Pengelola Sarana Dan Prasarana Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","6"
"3524195","3524","Pengelola Rencana Pendidikan Dan Kebudayaan",\N,\N,\N,\N,"Y","6"
"3524193","3524","Pengelola Program Sertifikasi Pendidik",\N,\N,\N,\N,"Y","6"
"3524194","3524","Pengelola Program Studi",\N,\N,\N,\N,"Y","6"
"3524192","3524","Pengelola Program Peningkatan Kompetensi SDM Kebudayaan",\N,\N,\N,\N,"Y","6"
"3524191","3524","Pengelola Program Pengembangan Kompetensi Pendidik",\N,\N,\N,\N,"Y","6"
"3524190","3524","Pengelola Program Minat, Bakat, Dan Penalaran Mahasiswa",\N,\N,\N,\N,"Y","6"
"3524189","3524","Pengelola Program Dan Evaluasi Pengembangan Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","6"
"3524188","3524","Pengelola Peserta Didik",\N,\N,\N,\N,"Y","6"
"3524187","3524","Pengelola Perencanaan Kebutuhan Dan Peningkatan Kualifikasi Pendidik Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524185","3524","Pengelola Penyajian Dan Layanan Edukasi",\N,\N,\N,\N,"Y","6"
"3524186","3524","Pengelola Perbukuan Pendidikan",\N,\N,\N,\N,"Y","6"
"3524184","3524","Pengelola Penunjang Karir Mahasiswa",\N,\N,\N,\N,"Y","6"
"3524183","3524","Pengelola Peningkatan Kualifikasi Pendidikan Luar Negeri",\N,\N,\N,\N,"Y","6"
"3524182","3524","Pengelola Peningkatan Kualifikasi Pendidikan Dalam Negeri",\N,\N,\N,\N,"Y","6"
"3524181","3524","Pengelola Peningkatan Kompetensi Pendidik Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524179","3524","Pengelola Penilaian Dan Akreditasi Pendidikan",\N,\N,\N,\N,"Y","6"
"3524180","3524","Pengelola Peningkatan Kompetensi Kepala Sekolah",\N,\N,\N,\N,"Y","6"
"3524178","3524","Pengelola Pengonservasi Bahasa dan Sastra",\N,\N,\N,\N,"Y","6"
"3524177","3524","Pengelola Pengkajian Dan Perawatan",\N,\N,\N,\N,"Y","6"
"3524176","3524","Pengelola Pengembangan Sumberdaya Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","6"
"3524175","3524","Pengelola Pengembangan Sistem Pembelajaran",\N,\N,\N,\N,"Y","6"
"3524173","3524","Pengelola Pengembangan Pembelajaran Dan Penjaminan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524174","3524","Pengelola Pengembangan Sarana IPTEK",\N,\N,\N,\N,"Y","6"
"3524172","3524","Pengelola Penelitian Dasar Dan Pengembangan Ilmu",\N,\N,\N,\N,"Y","6"
"3524171","3524","Pengelola Penelitian Dan Pengembangan Kebudayaan",\N,\N,\N,\N,"Y","6"
"3524170","3524","Pengelola Penelitian",\N,\N,\N,\N,"Y","6"
"3524169","3524","Pengelola Pendidikan, Kebudayaan Dan Kesehatan",\N,\N,\N,\N,"Y","6"
"3524168","3524","Pengelola Pendidikan Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524167","3524","Pengelola Pendidikan Dan Evaluasi",\N,\N,\N,\N,"Y","6"
"3524166","3524","Pengelola Pendidikan",\N,\N,\N,\N,"Y","6"
"3524165","3524","Pengelola Pemetaan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524164","3524","Pengelola Pembinaan Dan Penyelenggaraan Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","6"
"3524163","3524","Pengelola Pembelajaran Bahasa dan Sastra",\N,\N,\N,\N,"Y","6"
"3524162","3524","Pengelola Organisasi Perguruan Tinggi",\N,\N,\N,\N,"Y","6"
"3524161","3524","Pengelola Organisasi Kemahasiswaan",\N,\N,\N,\N,"Y","6"
"3524159","3524","Pengelola Naskah",\N,\N,\N,\N,"Y","6"
"3524160","3524","Pengelola Observasi",\N,\N,\N,\N,"Y","6"
"3524158","3524","Pengelola Lembaga Sertifikasi Profesi",\N,\N,\N,\N,"Y","6"
"3524157","3524","Pengelola Layanan Akademik",\N,\N,\N,\N,"Y","6"
"3524156","3524","Pengelola Laboratorium Komputer",\N,\N,\N,\N,"Y","6"
"3524155","3524","Pengelola Laboratorium",\N,\N,\N,\N,"Y","6"
"3524153","3524","Pengelola Kurikulum",\N,\N,\N,\N,"Y","6"
"3524154","3524","Pengelola Kurikulum Peningkatan Mutu Sekolah",\N,\N,\N,\N,"Y","6"
"3524151","3524","Pengelola Kelembagaan Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","6"
"3524152","3524","Pengelola Kemahasiswaan/ Alumni",\N,\N,\N,\N,"Y","6"
"3524150","3524","Pengelola Kelembagaan Pendidikan",\N,\N,\N,\N,"Y","6"
"3524143","3524","Pengelola Data Tenaga Kependidikan",\N,\N,\N,\N,"Y","6"
"3524144","3524","Pengelola Database Pendidikan",\N,\N,\N,\N,"Y","6"
"3524145","3524","Pengelola Edukasi",\N,\N,\N,\N,"Y","6"
"3524146","3524","Pengelola Informasi Akademik",\N,\N,\N,\N,"Y","6"
"3524147","3524","Pengelola Kalender Pendidikan Dasar",\N,\N,\N,\N,"Y","6"
"3524148","3524","Pengelola Karir Pendidik",\N,\N,\N,\N,"Y","6"
"3524149","3524","Pengelola Keamanan Pangan Segar Dan Pangan Jajanan Anak Sekolah",\N,\N,\N,\N,"Y","6"
"3524142","3524","Pengelola Data Supervisi Dan Fasilitasi Peningkatan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524141","3524","Pengelola Data Sistem Pembelajaran",\N,\N,\N,\N,"Y","6"
"3524140","3524","Pengelola Data Sarana Dan Prasarana Pendidikan",\N,\N,\N,\N,"Y","6"
"3524137","3524","Pengelola Data Program Pengembangan Tenaga Teknis Dan Fungsional Non Pendidik",\N,\N,\N,\N,"Y","6"
"3524138","3524","Pengelola Data Publikasi Ilmiah",\N,\N,\N,\N,"Y","6"
"3524139","3524","Pengelola Data Sarana Dan Prasarana Pembelajaran",\N,\N,\N,\N,"Y","6"
"3524136","3524","Pengelola Data Program Fasilitasi Peningkatan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524135","3524","Pengelola Data Penggunaan Bahasa",\N,\N,\N,\N,"Y","6"
"3524133","3524","Pengelola Data Penelitian Dasar Dan Pengembangan Ilmu",\N,\N,\N,\N,"Y","6"
"3524134","3524","Pengelola Data Pengembangan Kompetensi Kelulusan",\N,\N,\N,\N,"Y","6"
"3524132","3524","Pengelola Data Pendidikan Dan Evaluasi",\N,\N,\N,\N,"Y","6"
"3524131","3524","Pengelola Data Pemetaan Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524130","3524","Pengelola Data Pemberdayaan Kemahasiswaan",\N,\N,\N,\N,"Y","6"
"3524127","3524","Pengelola Data Layanan Informasi Dan Edukasi Publik",\N,\N,\N,\N,"Y","6"
"3524128","3524","Pengelola Data Monitoring dan Evaluasi  Program Beasiswa",\N,\N,\N,\N,"Y","6"
"3524129","3524","Pengelola Data Mutu Pendidikan",\N,\N,\N,\N,"Y","6"
"3524121","3524","Pengelola Data Dan Sistem Pembelajaran",\N,\N,\N,\N,"Y","6"
"3524122","3524","Pengelola Data Edukasi",\N,\N,\N,\N,"Y","6"
"3524123","3524","Pengelola Data Karir Pendidik",\N,\N,\N,\N,"Y","6"
"3524124","3524","Pengelola Data Kebahasaan",\N,\N,\N,\N,"Y","6"
"3524125","3524","Pengelola Data Kinerja Atase Pendidikan dan Kebudayaan  Dan Sekolah Indonesia",\N,\N,\N,\N,"Y","6"
"3524126","3524","Pengelola Data Kurikulum Dan Perbukuan Pendidikan Menengah",\N,\N,\N,\N,"Y","6"
"3524119","3524","Pengelola Bimbingan Teknis Standardisasi Kompetensi",\N,\N,\N,\N,"Y","6"
"3524120","3524","Pengelola Data Alumni",\N,\N,\N,\N,"Y","6"
"3524118","3524","Pengelola Bimbingan Teknis Sertifikasi Profesi",\N,\N,\N,\N,"Y","6"
"3524117","3524","Pengelola Bimbingan Teknis Dan Bantuan Teknis",\N,\N,\N,\N,"Y","6"
"3524116","3524","Pengelola Bantuan Pendidikan",\N,\N,\N,\N,"Y","6"
"3524115","3524","Pengelola Bank Soal",\N,\N,\N,\N,"Y","6"
"3524114","3524","Pengelola Bahan Akademik Dan Pengajaran",\N,\N,\N,\N,"Y","6"
"3524113","3524","Pengawas Kemahasiswaan",\N,\N,\N,\N,"Y","7"
"3524110","3524","Pengadministrasi Penyelenggaraan Peningkatan Kompetensi Bahasa",\N,\N,\N,\N,"Y","5"
"3524111","3524","Pengadministrasi Sertifkasi",\N,\N,\N,\N,"Y","5"
"3524112","3524","Pengawas Bahasa/ Sastra",\N,\N,\N,\N,"Y","7"
"3524108","3524","Pengadministrasi Pendidik Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","5"
"3524109","3524","Pengadministrasi Pendidikan Dan Kebudayaan",\N,\N,\N,\N,"Y","5"
"3524107","3524","Pengadministrasi Minat, Bakat, Dan Penalaran Mahasiswa",\N,\N,\N,\N,"Y","5"
"3524106","3524","Pengadministrasi Layanan Kesejahteraan Mahasiswa",\N,\N,\N,\N,"Y","5"
"3524104","3524","Pengadministrasi Layanan Bimbingan Dan Konseling",\N,\N,\N,\N,"Y","5"
"3524105","3524","Pengadministrasi Layanan Kegiatan Kemahasiswaan",\N,\N,\N,\N,"Y","5"
"3524103","3524","Pengadministrasi Kurikulum",\N,\N,\N,\N,"Y","5"
"3524102","3524","Pengadministrasi Kesiswaan",\N,\N,\N,\N,"Y","5"
"3524099","3524","Pengadministrasi Evaluasi Dan Kerjasama Penelitian",\N,\N,\N,\N,"Y","5"
"3524100","3524","Pengadministrasi Kemahasiswaan Dan Alumni",\N,\N,\N,\N,"Y","5"
"3524101","3524","Pengadministrasi Kependidikan",\N,\N,\N,\N,"Y","5"
"3524098","3524","Pengadministrasi Atase Pendidikan dan Kebudayaan  Dan Sekolah Indonesia Luar Negeri",\N,\N,\N,\N,"Y","5"
"3524097","3524","Pengadministrasi Akses Iptek",\N,\N,\N,\N,"Y","5"
"3524096","3524","Pengadministrasi Akreditasi Sistem Manajemen",\N,\N,\N,\N,"Y","5"
"3524095","3524","Pengadministrasi Akreditasi Produk, Pelatihan Dan Personil",\N,\N,\N,\N,"Y","5"
"3524094","3524","Pengadministrasi Akreditasi Laboratorium Penguji",\N,\N,\N,\N,"Y","5"
"3524093","3524","Pengadministrasi Akreditasi Laboratorium Kalibrasi",\N,\N,\N,\N,"Y","5"
"3524091","3524","Penata Dokumen Bahasa dan Sastra",\N,\N,\N,\N,"Y","6"
"3524092","3524","Pengadministrasi Akademik",\N,\N,\N,\N,"Y","5"
"3524090","3524","Pemroses Dokumen Atase Pendidikan dan Kebudayaan  Dan Sekolah Indonesia",\N,\N,\N,\N,"Y","6"
"3524089","3524","Pemeriksa Bahasa/ Sastra",\N,\N,\N,\N,"Y","7"
"3524088","3524","Pembina Karakter",\N,\N,\N,\N,"Y","7"
"3524083","3524","Ketua Unit Multimedia",\N,\N,\N,\N,"Y","0"
"3524087","3524","Koordinator Penyiapan Dan Penggandaan Bahan Ujian",\N,\N,\N,\N,"Y","7"
"3524086","3524","Koordinator Pengolahan Hasil Ujian",\N,\N,\N,\N,"Y","7"
"3524085","3524","Koordinator Pengembangan Sistem Ujian, Tes Dan Pengukuran",\N,\N,\N,\N,"Y","7"
"3524084","3524","Ketua Unit Penelitian dan Pengabdian Masyarakat",\N,\N,\N,\N,"Y","0"
"3524079","3524","Analis Teknologi Pembelajaran",\N,\N,\N,\N,"Y","7"
"3524080","3524","Analis Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524081","3524","Analis Tulisan Fiksi",\N,\N,\N,\N,"Y","7"
"3524082","3524","Ketua Jurusan",\N,\N,\N,\N,"Y","0"
"3524078","3524","Analis Sistem Informasi Dan Jaringan",\N,\N,\N,\N,"Y","7"
"3524076","3524","Analis Sarana Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","7"
"3524077","3524","Analis Seleksi Dan Penempatan Beasiswa",\N,\N,\N,\N,"Y","7"
"3524074","3524","Analis Program Studi Perguruan Tinggi",\N,\N,\N,\N,"Y","7"
"3524075","3524","Analis Sarana Pembinaan Pendidikan Masyarakat",\N,\N,\N,\N,"Y","7"
"3524073","3524","Analis Program Dan Portofolio",\N,\N,\N,\N,"Y","7"
"3524072","3524","Analis Program Beasiswa",\N,\N,\N,\N,"Y","7"
"3524070","3524","Analis Prasarana Pendidikan",\N,\N,\N,\N,"Y","7"
"3524071","3524","Analis Profesi Dosen",\N,\N,\N,\N,"Y","7"
"3524069","3524","Analis Potensi Siswa/ Santri/ Mahasiswa",\N,\N,\N,\N,"Y","7"
"3524068","3524","Analis Peserta Didik",\N,\N,\N,\N,"Y","7"
"3524067","3524","Analis Perguruan Tinggi",\N,\N,\N,\N,"Y","7"
"3524065","3524","Analis Penilaian Dan Akreditasi",\N,\N,\N,\N,"Y","7"
"3524066","3524","Analis Peningkatan Kualifikasi Pendidikan",\N,\N,\N,\N,"Y","7"
"3524064","3524","Analis Pengembangan Teknologi",\N,\N,\N,\N,"Y","7"
"3524062","3524","Analis Pengembangan Sistem Pembelajaran",\N,\N,\N,\N,"Y","7"
"3524063","3524","Analis Pengembangan Sumber Daya Manusia Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","7"
"3524061","3524","Analis Pengembangan Sarana Dan Prasarana Pembelajaran",\N,\N,\N,\N,"Y","7"
"3524060","3524","Analis Pengembangan Program Akademis",\N,\N,\N,\N,"Y","7"
"3524058","3524","Analis Pengembangan Pendidikan Anak Usia Dini",\N,\N,\N,\N,"Y","7"
"3524059","3524","Analis Pengembangan Peserta Didik",\N,\N,\N,\N,"Y","7"
"3524053","3524","Analis Pembelajaran Kursus Dan Pelatihan",\N,\N,\N,\N,"Y","7"
"3524054","3524","Analis Pembelajaran Pendidikan",\N,\N,\N,\N,"Y","7"
"3524055","3524","Analis Pemberdayaan Kemahasiswaan",\N,\N,\N,\N,"Y","7"
"3524056","3524","Analis Pengawas",\N,\N,\N,\N,"Y","7"
"3524057","3524","Analis Pengembangan Karir Pendidik/ Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524052","3524","Analis Pemanpaatan Teknologi",\N,\N,\N,\N,"Y","7"
"3524051","3524","Analis Pelaksanaan Program Pengembangan Tenaga Teknis Dan Fungsional Non Pendidik",\N,\N,\N,\N,"Y","7"
"3524050","3524","Analis Pelaksanaan Program Pengembangan Pendidikan",\N,\N,\N,\N,"Y","7"
"3524047","3524","Analis Pelaksanaan Akademik Dan Kemahasiswaan",\N,\N,\N,\N,"Y","7"
"3524049","3524","Analis Pelaksanaan Kurikulum Pendidikan",\N,\N,\N,\N,"Y","7"
"3524048","3524","Analis Pelaksanaan Kemitraan Pendidikan",\N,\N,\N,\N,"Y","7"
"3524046","3524","Analis Organisasi Perguruan Tinggi",\N,\N,\N,\N,"Y","7"
"3524045","3524","Analis Mutu Pendidikan",\N,\N,\N,\N,"Y","7"
"3524044","3524","Analis Mutu Akademik",\N,\N,\N,\N,"Y","7"
"3524041","3524","Analis Media Pembelajaran",\N,\N,\N,\N,"Y","7"
"3524042","3524","Analis Monitoring dan Evaluasi  Dana Rehabilitasi Fasilitas Pendidikan",\N,\N,\N,\N,"Y","7"
"3524043","3524","Analis Monitoring dan Evaluasi  Penyaluran Beasiswa",\N,\N,\N,\N,"Y","7"
"3524039","3524","Analis Leksikograf/ Pekamus",\N,\N,\N,\N,"Y","7"
"3524040","3524","Analis Manajemen Beasiswa",\N,\N,\N,\N,"Y","7"
"3524038","3524","Analis Laboratorium",\N,\N,\N,\N,"Y","7"
"3524037","3524","Analis Kursus Dan Pelatihan",\N,\N,\N,\N,"Y","7"
"3524035","3524","Analis Kurikulum Dan Pembelajaran",\N,\N,\N,\N,"Y","7"
"3524036","3524","Analis Kursus Dan Kesetaraan",\N,\N,\N,\N,"Y","7"
"3524034","3524","Analis Kualifikasi Dan Karir Pendidik Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524033","3524","Analis Kompetensi Tenaga Pengajar",\N,\N,\N,\N,"Y","7"
"3524032","3524","Analis Kompetensi Kelulusan",\N,\N,\N,\N,"Y","7"
"3524031","3524","Analis Kerjasama Pendidikan",\N,\N,\N,\N,"Y","7"
"3524030","3524","Analis Kerjasama Luar Negeri Pendidikan Tinggi",\N,\N,\N,\N,"Y","7"
"3524029","3524","Analis Kerjasama Kebahasaan",\N,\N,\N,\N,"Y","7"
"3524025","3524","Analis Kemahasiswaan",\N,\N,\N,\N,"Y","7"
"3524026","3524","Analis Kependidikan",\N,\N,\N,\N,"Y","7"
"3524027","3524","Analis Kerjasama Atase Pendidikan dan Kebudayaan  Dan SILN",\N,\N,\N,\N,"Y","7"
"3524028","3524","Analis Kerjasama Dalam Negeri Pendidikan Tinggi",\N,\N,\N,\N,"Y","7"
"3524024","3524","Analis Kelembagaan Pembinaan Pendidikan",\N,\N,\N,\N,"Y","7"
"3524022","3524","Analis Kelembagaan IPTEK",\N,\N,\N,\N,"Y","7"
"3524023","3524","Analis Kelembagaan Kursus Dan Pelatihan",\N,\N,\N,\N,"Y","7"
"3524021","3524","Analis Kebutuhan Peningkatan Kompetensi Bahasa",\N,\N,\N,\N,"Y","7"
"3524019","3524","Analis Kebutuhan Diklat Kepala Sekolah",\N,\N,\N,\N,"Y","7"
"3524020","3524","Analis Kebutuhan Pendidik/ Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524016","3524","Analis Kata Dan Istilah",\N,\N,\N,\N,"Y","7"
"3524017","3524","Analis Kebijakan Penelitian",\N,\N,\N,\N,"Y","7"
"3524018","3524","Analis Kebijakan Publikasi Ilmiah",\N,\N,\N,\N,"Y","7"
"3524015","3524","Analis Kapasitas Pendidik Dan/ Atau Santri",\N,\N,\N,\N,"Y","7"
"3524013","3524","Analis Informasi Pendidikan",\N,\N,\N,\N,"Y","7"
"3524014","3524","Analis Informasi Pengembangan Pendidik/ Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524012","3524","Analis Ilmu Pengetahuan dan Teknologi",\N,\N,\N,\N,"Y","7"
"3524009","3524","Analis Data Kebahasaan",\N,\N,\N,\N,"Y","7"
"3524010","3524","Analis Fungsi dan Peran Bahasa/ Sastra",\N,\N,\N,\N,"Y","7"
"3524011","3524","Analis Hasil Penelitian",\N,\N,\N,\N,"Y","7"
"3524007","3524","Analis Data di bidang Evaluasi Dan Kerjasama Penelitian",\N,\N,\N,\N,"Y","7"
"3524008","3524","Analis Data di bidang Program Dan Tata Operasional Penelitian",\N,\N,\N,\N,"Y","7"
"3524004","3524","Analis Data Akademik",\N,\N,\N,\N,"Y","7"
"3524005","3524","Analis Data Dan Informasi Pendidik Dan Tenaga Kependidikan",\N,\N,\N,\N,"Y","7"
"3524006","3524","Analis Data Dan Kerjasama Diklat",\N,\N,\N,\N,"Y","7"
"3524002","3524","Analis Bahasa dan Sastra",\N,\N,\N,\N,"Y","7"
"3524003","3524","Analis Dana Rehabilitasi Fasilitas Pendidikan",\N,\N,\N,\N,"Y","7"
"3524001","3524","Analis Akreditasi Lembaga Diklat",\N,\N,\N,\N,"Y","7"
"3523044","3523","Penyusun Rencana Investasi",\N,\N,\N,\N,"Y","7"
"3523045","3523","Penyusun Rencana Permodalan",\N,\N,\N,\N,"Y","7"
"3524","35","Pendidikan",\N,\N,\N,\N,"Y","0"
"3523043","3523","Pengolah Data Perencanaan Bisnis",\N,\N,\N,\N,"Y","6"
"3523041","3523","Pengelola SIM Penanaman Modal Dan Perizinan Terpadu",\N,\N,\N,\N,"Y","6"
"3523042","3523","Pengolah Data Peraturan Investasi",\N,\N,\N,\N,"Y","6"
"3523039","3523","Pengelola Program Dunia Usaha",\N,\N,\N,\N,"Y","6"
"3523040","3523","Pengelola Setelmen Investasi",\N,\N,\N,\N,"Y","6"
"3523038","3523","Pengelola Permodalan Usaha Perkebunan",\N,\N,\N,\N,"Y","6"
"3523037","3523","Pengelola Permodalan Dan Investasi",\N,\N,\N,\N,"Y","6"
"3523035","3523","Pengelola Penyaluran Investasi",\N,\N,\N,\N,"Y","6"
"3523036","3523","Pengelola Permodalan Dan Aneka Usaha Perhutanan Sosial",\N,\N,\N,\N,"Y","6"
"3523033","3523","Pengelola Pemetaan Sumber Daya Investasi",\N,\N,\N,\N,"Y","6"
"3523034","3523","Pengelola Pengembangan Investasi",\N,\N,\N,\N,"Y","6"
"3523030","3523","Pengelola Kerjasama Dan Investasi",\N,\N,\N,\N,"Y","6"
"3523031","3523","Pengelola Kerjasama Penanaman Modal",\N,\N,\N,\N,"Y","6"
"3523032","3523","Pengelola Pembinaan Dan Pengembangan Perekonomian",\N,\N,\N,\N,"Y","6"
"3523029","3523","Pengelola Data Pengembangan Investasi",\N,\N,\N,\N,"Y","6"
"3523028","3523","Pengelola Data Layanan Publik Dan Hubungan Investor",\N,\N,\N,\N,"Y","6"
"3523027","3523","Pengawas Penanaman Modal",\N,\N,\N,\N,"Y","7"
"3523026","3523","Pengadministrasi Akses Permodalan",\N,\N,\N,\N,"Y","5"
"3523025","3523","Pemeriksa Penanaman Modal",\N,\N,\N,\N,"Y","7"
"3523023","3523","Analis Pinjaman Dan Obligasi",\N,\N,\N,\N,"Y","7"
"3523024","3523","Analis Risiko Investasi, Penerusan Pinjaman Dan Kredit Program",\N,\N,\N,\N,"Y","7"
"3523022","3523","Analis Perencanaan Bisnis",\N,\N,\N,\N,"Y","7"
"3523020","3523","Analis Peraturan Investasi",\N,\N,\N,\N,"Y","7"
"3523021","3523","Analis Perekonomian",\N,\N,\N,\N,"Y","7"
"3523019","3523","Analis Peraturan Iklim Usaha",\N,\N,\N,\N,"Y","7"
"3523018","3523","Analis Peraturan Iklim Industri",\N,\N,\N,\N,"Y","7"
"3523017","3523","Analis Penyertaan Modal Pemerintah",\N,\N,\N,\N,"Y","7"
"3523016","3523","Analis Pengusahaan dan Pelayanan",\N,\N,\N,\N,"Y","7"
"3523012","3523","Analis Penanaman Modal",\N,\N,\N,\N,"Y","7"
"3523013","3523","Analis Penganggaran Investasi, Penerusan Pinjaman Dan Kredit Program",\N,\N,\N,\N,"Y","7"
